"sku","description","price","currency","family","status"
"HRX-435-8TB","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 8TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwitth Max. 30Mbps, Playback Bandwith 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)","1781.6","CAD","Audio and power accessories","active"
"HRX-435-12TB","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 12TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwitth Max. 30Mbps, Playback Bandwith 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 2 SATA HDDs (6TB/HDD)","2410.4","CAD","Audio and power accessories","active"
"ARD-410","A-Series 4CH DVR, AHD / TVI / CVI up to 5MP Half, CVBS (NTSC/Pal), Max. Analog 4CH + NW 2CH(2MP), 12/12fps@5MP(Half), 15/12fps@4MP(Half), 15/12fps@2MP recording, H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps. 1CH audio input/ 1CH audio output, 4 alarm input and 1 relay output, coaxial control, HDMI/VGA video output, 1 x spot monitor output, QR code, up to one 6TB SATA HDD (Max. 6TB).","288.2","CAD","Audio and power accessories","active"
"ARD-410-2TB","A-Series 4CH DVR, 2TB HDD, AHD / TVI / CVI up to 5MP Half, CVBS (NTSC/Pal), Max. Analog 4CH + NW 2CH(2MP), 12/12fps@5MP(Half), 15/12fps@4MP(Half), 15/12fps@2MP, recording, H.265/H.264/MJPEG, Recording Bandwidth Max. 30Mbps. 1CH audio input/ 1CH audio output, 4 alarm input and 1 relay output, coaxial control, HDMI/VGA video output, 1 x spot monitor output, QR code, up to one 6TB SATA HDD (Max. 6TB).","602.6","CAD","Audio and power accessories","active"
"HRX-434","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwitth Max. 30Mbps, Playback Bandwith 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)","437.54","CAD","Audio and power accessories","active"
"HRX-434-2TB","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 2TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwitth Max. 30Mbps, Playback Bandwith 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)","751.94","CAD","Audio and power accessories","active"
"HRX-434-4TB","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 4TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwitth Max. 30Mbps, Playback Bandwith 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)","1066.34","CAD","Audio and power accessories","active"
"HRX-434-6TB","Wisenet HD+ Pentabrid DVR AHD (up to 8MP), - 6TB Raw Storage.TVI (up to 8MP), CVI (up to 5MP), CVBS and IP (up to 8MP), • Max. Analog 4CH + NW 6CH, up to 8MP, 8/8fps@8MP, 12/12fps@5MP recording (frame rate at higher resolutions will vary), triple codec H.265/H.264/MJPEG, Recording Bandwitth Max. 30Mbps, Playback Bandwith 32Mbps. 4CH audio input/ 1CH audio output, 4 alarm input and 2 relay output, coaxial control, HDMI/VGA video output, 1 X spot monitor output, QR code , Up to 1 SATA HDDs (6TB/HDD)","1380.74","CAD","Audio and power accessories","active"
"AIB-800","AI appliance capable of adding AI features to non-AI cameras, Up to 8CH support, Max resolution 8K, protocols: SUNAPI, ONVIF, Video Analytics based on AI [Object detection and classification (Person, Face, Vehicle, License plate), Attribute, BestShot] People counting, Vehicle counting, Queue management, Heatmap based on AI, Operating Temperature: 0°C to 40°C (32℉ to 104℉), Power: 12VDC","5698.5","CAD","Software and licensing","active"
"SLA-T2480BA","Bandit Barrier 2.4mm fixed lens (138°), compatible with PNM-9000QB, and XNB-6002 (not included), cable length 8m (26 feet), black color","1034.9","CAD","Cameras","active"
"SLA-C-E24","Canon 24mm f1.4L, Auto-Iris (EF 24mm f/1.4L II USM) : Horizontal field of view: 8K 62.1°, CarePak 4 Years warranty ","6582.75","CAD","Cameras","active"
"SLA-C-E70200","Canon 70-200mm f2.8L, Auto-Iris, Vari Focal (EF 70–200mm f/2.8L USM) : Horizontal field of view: 8K 23.2° ~ 8.3° ,  CarePak 4 Years Warranty","7139.5","CAD","Cameras","active"
"SLA-C-I3910","1/1.8"" 3.9-10mm F1.5 Varifocal, HD Series P-iris (i-CS Mount) Day/Night IR (12 MP capable) for AI Box Camera ( PNB-A9001)","596.05","CAD","Recorder accessories","active"
"SLA-C-I2885","1/2.7"" 2.8-8.5mm F1.2 Varifocal, HD Series P-iris (i-CS Mount) Day/Night IR (8 MP capable) for WN7 Box Cameras ( XNB-9002 and XNB-8002)","569.85","CAD","Recorder accessories","active"
"SLA-T1080F","1.6mm fixed lens module, compatible with the XNB-6001, straight body style, 2MP @ 60fps, 0.03 Lux, 120dB WDR, 187º horizontal field of view, 8 meters cable (26 feet cable)","406.1","CAD","Cameras","active"
"SLA-T2480","2.4mm fixed lens module, compatible with the XNB-6001, straight body style, 2MP @ 60fps, 0.45 Lux, 120dB WDR, 138º horizontal field of view, 8 meters (26 feet cable)","281.65","CAD","Cameras","active"
"SLA-T2480V","2.4mm fixed lens module, compatible with the XNB-6001, right angle body style, 2MP @ 60fps, 0.45 Lux, 120dB WDR, 138º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T4680","4.6mm pinhole lens module, compatible with the XNB-6001, straight body style, 2MP @ 60fps, 0.06 Lux, 120dB WDR, 73º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T4680V","4.6mm pinhole lens module, compatible with the XNB-6001, right angle body style, 2MP @ 60fps, 0.06 Lux, 120dB WDR, 73º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T2480WA","Outdoor rated 2.4mm fixed lens module, straight body style, compatible with PNM-9000QB and XNB-6002, 2MP @ 30fps, 0.45 Lux, 138º horizontal field of view, 8 meters/ 26 feet cable, IP66, NEMA 4X, IK10, Operating temperature -30°C~+55°C(-22°F ~+131°F)","360.25","CAD","Cameras","active"
"SLA-T2480WDA","Outdoor rated 2.4mm fixed lens module, Dome style, compatible with PNM-9000QB and XNB-6002, 2MP @ 30fps, 0.45 Lux, 138º horizontal field of view, 8 meters/ 26 feet cable, IP66, NEMA 4X, IK10, Operating temperature -30°C~+55°C(-22°F ~+131°F)","360.25","CAD","Cameras","active"
"SLA-T4680A","4.6mm pinhole lens module, compatible with PNM-9000QB and XNB-6002, straight body style, 2MP @ 30fps, 0.06 Lux, 73º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T4680VA","4.6mm pinhole lens module, compatible with PNM-9000QB and XNB-6002, right angle body style, 2MP @ 30fps, 0.06 Lux, 73º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T2480A","2.4mm fixed lens module, compatible with PNM-9000QB and XNB-6002, straight body style, 2MP @ 30fps, 0.45 Lux, 138º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T2480VA","2.4mm fixed lens module, compatible with PNM-9000QB and XNB-6002, right angle body style, 2MP @ 30fps, 0.45 Lux, 138º horizontal field of view, 8 meters/ 26 feet cable","281.65","CAD","Cameras","active"
"SLA-T1080FA","1.6mm fixed lens module, compatible with PNM-9000QB and XNB-6002, straight body style, 2MP @ 30fps, 0.03 Lux, 187º horizontal field of view, 8 meters cable/ 26 feet cable","406.1","CAD","Cameras","active"
"SLA-H-4680VA","Height strip with 4.6mm pinhole lens module, compatible with PNM-9000QB, right angle body style, 2MP @ 30fps, 0.06 Lux, 73º horizontal field of view, 8 meters/ 26 feet cable","713.95","CAD","Cameras","active"
"SLA-T2880BA","Bandit Barrier 2.8mm fixed lens (107.4°), compatible with PNM-9000QB, and XNB-6002 (not included), cable length 8m (26 feet), black color","1034.9","CAD","Cameras","active"
"SLA-T4680DA","Door Jamb head with a 4.6mm lens, compatible with PNM-9000QB, and XNB-6002 (not included), cable length 8m (26 feet), black color","353.7","CAD","Cameras","active"
"SLA-T4680DSA","Door Jamb head with a 4.6mm lens, compatible with PNM-9000QB, and XNB-6002 (not included), cable length 8m (26 feet), silver color","353.7","CAD","Cameras","active"
"SLA-T4680D","Door Jamb head with a 4.6mm lens, compatible with XNB-6001 (not included) 8m (26 feet) cable, black color","353.7","CAD","Cameras","active"
"SLA-T4680DS","Door Jamb head with a 4.6mm lens, compatible with XNB-6001 (not included) 8m (26 feet) cable, silver color","353.7","CAD","Cameras","active"
"SLA-T4680DW","Door Jamb head with a 4.6mm lens, compatible with XNB-6001 (not included) 8m (26 feet) cable, white color","353.7","CAD","Cameras","active"
"SLA-T-M410DN","Megapixel Lens, image sensor from 1/2.3” up to 1/1.7“, Up to 12MP resolution, Vari-focal (4~10mm), DC auto iris, CS-Mount, Compatible with: XNB-6005/8000, PNB-A9001","550.2","CAD","Recorder accessories","active"
"SLA-T-M1250DN","Megapixel Lens, image sensor from 1/2.3” up to 1/1.7“, Up to 12MP resolution, Vari-focal (12~50mm), DC auto iris, CS-Mount, Compatible with: XNB-6005/8000, PNB-A9001","550.2","CAD","Recorder accessories","active"
"SLA-T-M940DN","Lens, 1/2.3"", Up to 4K Vari-focal(9~40mm), Auto DC IRIS, CS-Mount, compatible with: XNB-6000, HCB-6000/6001/7000/7000A","483.39","CAD","Recorder accessories","active"
"SLA-2M3600P","1/2.8"" 2MP CMOS with a 3.6mm fixed focal lens, FoV: H: 94.8˚, V: 49.3˚, for the PNM-9320VQP and PNM-9322VQP","111.35","CAD","Cameras","active"
"SLA-5M3700P","1/1.8"" 5MP CMOS with a 3.7mm fixed focal lens, FoV: H: 97.5˚, V: 71.9˚ for the PNM-9320VQP and PNM-9322VQP","327.5","CAD","Cameras","active"
"SLA-5M4600P","1/1.8"" 5MP CMOS with a 4.6mm fixed focal lens, FoV: H: 77.9˚, V: 57.9˚ for the PNM-9320VQP and PNM-9322VQP","327.5","CAD","Cameras","active"
"SLA-2M2400Q","1/2.8"" 2MP CMOS with a 2.4mm fixed focal lens, FoV: H: 135.4˚, V: 71.2˚ for the PNM-9000VQ","111.35","CAD","Cameras","active"
"SLA-2M2800Q","1/2.8"" 2MP CMOS with a 2.8mm fixed focal lens, FoV: H: 107.4˚, V: 62.2˚, for the PNM-9000VQ","111.35","CAD","Cameras","active"
"SLA-2M3600Q","1/2.8"" 2MP CMOS with a 3.6mm fixed focal lens, FoV: H: 94.8˚, V: 49.3˚, for the PNM-9000VQ","111.35","CAD","Cameras","active"
"SLA-5M3700Q","1/1.8"" 5MP CMOS with a 3.7mm fixed focal lens, FoV: H: 97.5˚, V: 71.9˚ for the PNM-9000VQ","327.5","CAD","Cameras","active"
"SLA-5M4600Q","1/1.8"" 5MP CMOS with a 4.6mm fixed focal lens, FoV: H: 77.9˚, V: 57.9˚ for the PNM-9000VQ","327.5","CAD","Cameras","active"
"SLA-5M7000Q","1/1.8"" 5MP CMOS with a 7.0mm fixed focal lens, FoV: H: 50.7˚, V: 37.8˚ for the PNM-9000VQ","327.5","CAD","Cameras","active"
"SLA-5M4600D","1/1.8"" 5MP CMOS with a 4.6mm fixed focal lens, FoV: H: 77.9˚, V: 57.9˚ for the PNM-9000VD","327.5","CAD","Cameras","active"
"SLA-5M7000D","1/1.8"" 5MP CMOS with a 7.0mm fixed focal lens, FoV: H: 50.7˚, V: 37.8˚ for the PNM-9000VD","327.5","CAD","Cameras","active"
"SLA-2M2402D","1/2.8"" 2MP CMOS with a 2.4mm fixed focal lens, FoV: H: 135.4˚, V: 71.2˚, for the PNM-7002VD","111.35","CAD","Cameras","active"
"SLA-2M2802D","1/2.8"" 2MP CMOS with a 2.8mm fixed focal lens, FoV: H: 107.4˚, V: 62.2˚, for the PNM-7002VD","111.35","CAD","Cameras","active"
"SLA-2M3602D","1/2.8"" 2MP CMOS with a 3.6mm fixed focal lens, FoV: H: 94.8˚, V: 49.3˚, for the PNM-7002VD","111.35","CAD","Cameras","active"
"SLA-2M6002D","1/2.8"" 2MP CMOS with a 6.0mm fixed focal lens, FoV: H: 50.4˚, V: 28.8˚, for the PNM-7002VD","111.35","CAD","Cameras","active"
"SLA-M2890DN","Lens, 1/2.8"", 3 MP, Vari-focal (2.8-9.0mm), Auto DC Iris, CS-Mount ","260.69","CAD","Recorder accessories","active"
"SLA-M2890PN","Lens, 1/2.8"", 3 MP, Vari-focal (2.8-9.0mm), Auto P Iris, CS-Mount ","326.19","CAD","Recorder accessories","active"
"SBP-168WMW1","Wall mount white compatible with XNP-6120HW","104.8","CAD","Recorder accessories","active"
"SHP-1730FPW","Plenum rated in-ceiling mount  Compatible with XNP-C7310R & C9310R","242.35","CAD","Recorder accessories","active"
"SBP-300BW1","Wall Mount Base Compatible with wall mounts SBP-300WMW and SBP-300WMW1 Table top mount for (TNO-7180RLP) Includes conduit hole 3/4"" (19.1mm) (M25) ","65.5","CAD","Recorder accessories","active"
"SBP-187WMW","Wall & Pole Mount for (TNO-7180RLP) High Speed Global shutter LPR camera (Steel strap sold separately)","196.5","CAD","Recorder accessories","active"
"SBD-110GPA","Installation kit for TNV-C8014RM & TNV-C8034RM, includes mount plate and M12 to RJ45 adapter","104.8","CAD","Recorder accessories","active"
"SBD-137WMA","Wall adaptor plate to make a Q-Core camera compatible with SBP-137WMW and SBP-137WMW1","26.2","CAD","Cameras","active"
"SBD-110GP1","Adaptor plate for Single, Double, 4"" Octagon, supported cameras: QNV-C8011R/C8012/C9011R,  QND-6011/21, 8011/21, QNF-8010, 9010, LND-6012R/22R, QND-6012R/22R, 7012R/22R, QNE-8011R/21R, ANE-L6012R, L7012R","26.2","CAD","Cameras","active"
"SPM-4210","Network I/O Box for PTZ plus, 4-configurable I/O ports, Audio I/O, PoE. Compatible with XNP-9300RW/9250R/9250 XNP-8300RW/8250R/8250, XNP-6400RW/6400R/6400, PNM-C12083RVD/C7083RVD/12082RVD/7082RVD","347.15","CAD","Audio and power accessories","active"
"SBS-165B","Surface Mount Back Box (with conduit holes) for TID-600R","64.19","CAD","Recorder accessories","active"
"SBS-165TM","Tilt Mount for TID-600R, 30° Tilt angle, Installable on Left or Right ","40.61","CAD","Recorder accessories","active"
"SHS-165F","Flush Mount for TID-600R, 2 Cover plates included (White, Dark Grey)","140.17","CAD","Recorder accessories","active"
"SBC-160BF","Black Skin Cover for XNF-9013RV, QTY of 6","65.5","CAD","Access","active"
"SBC-165W","White Skin Cover for TID-600R ","28.82","CAD","Access","active"
"TA-18","Turbine Compact Flush-Mount Back Box for TCIS-2 and TCIS-3","445.4","CAD","Recorder accessories","active"
"TA-14","Windscreen Microphone for TCIS-2 and TCIS-3","258.07","CAD","Audio and power accessories","active"
"TA-13","Turbine Mini On Wall Back Box White, Compatible with TMIS-1","412.65","CAD","Access","active"
"TA-5","Bracket for US 2 GANG Double Depth back Box, compatible with TCIS-2 and TCIS-3","127.07","CAD","Recorder accessories","active"
"TA-1","Turbine Compact Onwall Back Box, IP66, IK10,Aluminum ally, Grey,  Compatible with TCIS-2 and TCIS 3","320.95","CAD","Access","active"
"TKIS-2","Zenitel Turbine Intercom module used as an external relay for the Zenitel Turbine Intercoms, Ports-I/O, Relay, 10W Audio Out, DIN-rail mountable, Avaya and CISCO Certified, UL","1458.03","CAD","Audio and power accessories","active"
"SBD-110GP","Adaptor plate for Single, Double, 4"" Octagon, supported cameras (HCD-7010R / 7020R / 7030R, XND-6010 / 6020R / 8020R / 8030R / 8040R, 6012R / 6022R / 6032R, HCD-7010RA / 7020RA/ 7030RA, LND-6012R / 6022R/ 6032R / 6072R, QND-6010R / 6012R / 6020R / 6022R / 6030R/ 6032R, QND-7010R /7012R / 7022R / 7020R / 7030R / 7032R / 7080R, QND-8010R / 8020R / 8030R, SCD-6013 / 6023R)  Pack of 5","58.95","CAD","Cameras","active"
"SBD-150GP","Adapter plate for Double, 4"" Octagon, 4"" Square compatible with QNV-6082R/6082R1/6084R/7082R/6072R/6072R1/7082R/8080R, XNP-6040HW, ACV-8080R/8081R, ANV-L6082R/7082R, QNV-C9083R/C8083R/C6083R","39.3","CAD","Access","active"
"SBP-B-100P","Single Gang Box Converter Plate for XNV-6011","51.09","CAD","Access","active"
"STB-2000","ATM mounting bracket for remote head lens, compatible with SLA-T2480, SLA-T2480A, SLA-T4680, SLA-T4680A lenses","162.44","CAD","Recorder accessories","active"
"SBP-168HM","Cap Adapter for the XNP-6120H","103.49","CAD","Access","active"
"SBP-140CMB","Ceiling mount base (w/o conduit holes), compatible with extension pipes: SBP-150CMP/300CMP/900CMP","45.85","CAD","Recorder accessories","active"
"SBP-C15P","Ceiling mount coupler (for pipe extension), compatible with SBP-150CMP, SBP-300CMP, SBP-900CMP","26.2","CAD","Recorder accessories","active"
"SBP-C35H","3/4” to 1.5” PF pipe converter, to support compatibility between 3/4” pipe/connector and hanging adaptor Pack of 4","104.8","CAD","Access","active"
"SBP-C15NP","1.5” NPT to PF thread converter, to support compatibility with NPT threaded pipes","26.2","CAD","Access","active"
"SBP-C15H","1.5"" Coupler (White) Pack of 4 compatible with Ceiling mount SBP-140CMB, SBP-180CMB, SBP-180CMS Hanging Adaptor SBP-099HMW, SBP-120HMW, SBP-140HMW, SBP-160HMW1,  SBP-180HMW1, SBP-200HMW, SBP-250HMW, SBP-315HMW, SBP-156HMW","104.8","CAD","Recorder accessories","active"
"SBP-140CMT","Tile Grid Ceiling Mount Pack of 4, Compatible with QND-6011/6021, QND-8011/8021 QNF-8010/9010,  QND-6012R/6022R/6082R, QNV-C9011R/C8011R/C8012,  LND-6012R/6022R/6072R, QNE-8011R/8021R, ANE-L6012R/L7012R/L7012L,  QNV-C8083R/C9083R, XND-8082RV/9082RV,  X plus indoor dome, P AI indoor dome","203.05","CAD","Recorder accessories","active"
"SBP-140HMW","Cap Adapter for QNV-C9083R, QNV-C8083R","64.19","CAD","Access","active"
"SBP-200C","Mount Plate Pack of 5 for SBP-250WMW & SBP-400WMW compatible with PNM-C16013RVQ","39.3","CAD","Recorder accessories","active"
"SBP-200HMW","Cap Adapter for the PNM-9000VD, PNM-7002VD and PNM-C16013RVQ Multi-sensor","64.19","CAD","Access","active"
"SBP-300HM8","Cap Adapter for the PND-9080R, XND-6080 / 6080R / 6080V / 6080RV, XND-8080R / 8080RV, XND-L6080R / L6080RV / L6080V","64.19","CAD","Access","active"
"SBP-300HM7","Small cap adapter (aluminum), accessory for XNV-6011, SCD-6013 / 6023R / 6025R, QND-6010R / 7010R / 7020R / 7030R, XND-6010 / 6020R, XND-8020R / 8030R / 8040R,  XNV-6011, HCD-6010 / 6020R / 7010R / 7010RA / 7020R / 7020RA / 7030R / 7030RA, LND-6011R / 6021R / 6031R.","64.19","CAD","Access","active"
"SBP-300HMW7","Small cap adapter (aluminum), accessory for XNV-6011W, QND-8010R / 8020R / 8030R, QND-6012R / 6022R / 6032R, QND-7012R / 7022R / 7032R, LND-6010R / 6012R / 6020R / 6022R / 6030R / 6032R, HCF-8010V white color","64.19","CAD","Access","active"
"SBP-300HM6","Medium Cap Adapter (Aluminum), accessory for PNV-9080R, XNV-6120 / 6120R / 6080 / 6080R / 6085 / 6085V, XNV-8080R, XNV-L6080 / L6080R, PNM-7000VD","64.19","CAD","Access","active"
"SBP-300HM5","Small cap adapter (aluminum), accessory for 5MP fisheye cameras (SNF-8010, SNF-8010VM, XNF-8010R / 8010RV / 8010RVM, PNF-9010R / 9010RV / 9010RVM), QNE-6080RV, QNV-7080RV, Works with Mounts (SBP-300CM, SBP-300LM, SBP-300WM, SBP-300WM1)","64.19","CAD","Recorder accessories","active"
"SBP-301HMW3","Medium Cap Adapter Accessory, compatible with QNP-6250, QNP-6320, White color","64.19","CAD","Access","active"
"SBP-301HM5","Small Cap Adapter (Aluminum), accessory for SCV-6083R / 6023R/ 6085R, LNV-6071R, QNV-6070R / 6071R / 7080R/ 7081R, HCV-6070R / 6080R / 6080RSD / 7070R / 7070RA / 7080R / 7080RVP  , XNP-6040H, (Ivory color).","64.19","CAD","Access","active"
"SBP-099HMW","Small cap adapter, accessory for Q-mini cameras: QNF-8010,QNF-9010,QND-6011, QND-6021, QND-8011, QND-8021 (White color)","44.54","CAD","Cameras","active"
"SBP-300HMW5","Small cap adapter, accessory for XNF-8010RW / 8010RVW, QNE-6080RVW / 7080RVW (White color).","64.19","CAD","Access","active"
"SBP-150CMI","Ceiling mount (150mm) (w/o conduit holes), compatible with all 1.5"" hanging mounts and extension pipes:  SBP-C15P, SBP-150CMP/300CMP/900CMP","104.8","CAD","Recorder accessories","active"
"SBP-300CMI","Pendant Mount Accessory, Length: 300mm (11.81"") with female 1.5"" pipe thread","117.9","CAD","Recorder accessories","active"
"SBP-302CM-06","Extension pendant pipe 6"" long, fit the SBP-302CMB (Mounting backbox), SBP-302CMA (mounting plate), SBP-302CM  (telescopic pendant mount) and the extension pipes SBP-302CM-12 and SBP-302CM-36","58.95","CAD","Recorder accessories","active"
"SBP-301HMW2","Small cap adapter (aluminum) accessory, (QNV-6072R / 6082R / 8080R / 7082R, LNV-6070R / 6072R), (White color).","64.19","CAD","Access","active"
"SBP-317HMWP","Hanging Cap Adapter with extra storage space. Can be used with PNM-9084RQZ / PNM-9084RQZ1 / PNM-9085RQZ / PNM-9085RQZ1. Mount screw size : PF 1 1/2"", White","360.25","CAD","Recorder accessories","active"
"SBP-315C","Mount Plate Pack of 5 for SBP-250WMW & SBP-400WMW compatible with PNM-9084RQZ/RQZ1, PNM-9085RQZ/RQZ1","39.3","CAD","Recorder accessories","active"
"SBP-315HMW","Cap Adapter for PNM-9084RQZ(1), PNM-9085RQZ(1)","91.7","CAD","Access","active"
"SBP-317HMW","Can be used with PNM-9084RQZ / PNM-9084RQZ1 / PNM-9085RQZ / PNM-9085RQZ1. Mount screw size : PF 1 1/2"", (White color).","98.25","CAD","Recorder accessories","active"
"SBP-122HM","Small cap adapter for: (QND-7080R / 6070R / 6071R / 7081R), QNV-7010R/20R/30R, QNV-6010R/20R/30R, XNV-6010/20R, XNV-8020R/30R/40R, HCD-6070R / 6080R / 7070R / 7070RA /7080R, HCV-7010R /7010RA / 7020R / 7020RA / 7030R / 7030RA, LND-6071R, LNV6011R / 6021R / 6031R, SCD-6083R / 6085R)","44.54","CAD","Access","active"
"SBP-122HMW","Cap adapter for the (ANV-L6012R / L7012R , QND- 6072R / 7082R / 6082R / 8080R, QNV-6012R / 6022R / 6032R / 7012R / 7022R / 7032R / 8010R / 8020R / 8030R, LND-6070R / 6072R, LNV-6010R / 6012R / 6020R / 6022R/ 6030R / 6032R, HCF-8010V), white color","44.54","CAD","Access","active"
"SBP-167HM","Hanging cap (ivory) for the indoor X Plus dome cameras","65.5","CAD","Cameras","active"
"SBP-250C","Mount Plate Pack of 5 for SBP-250WMW & SBP-400WMW compatible with PNM-C16083RVQ/C32083RVQ, PNM-8082VT, PNM-9084QZ/QZ1,  PNM-9022V, PNM-C9022RV, PNM-9031RV","39.3","CAD","Recorder accessories","active"
"SBP-250HMW","Cap adapter for the PNM-9084QZ1, PNM-9084QZ, PNM-8082VT, PNM-9022V, PNM-C9022RV, PNM-9031RV, PNM-9002VQ, PNM-C16083RVQ, PNM-C32083RVQ","98.25","CAD","Access","active"
"SBP-276HMW","Cap adapter for the PNM-9084QZ, PNM-8082VT, PNM-9022V, PNM-9031RV, PNM9002VQ","98.25","CAD","Access","active"
"SBP-160HMW1","Hanging cap compatible with: XNF-9010RV / 9010RVM, XND-9082RV / 8082RV, XND- 6081V / 6081VZ / 6081RV / 6081REV, XND-8081RV / 8081REV, PND-A9081RV, PND-A6081RV, XND-6083RV / C7083RV / 8081VZ / 8083RV / C8083RV / 8093RV / 9083RV / C9083RV, XNV-C6083R / C7083R / C8083R / C9083R, TNF-9010, white color.","65.5","CAD","Access","active"
"SBP-187HM","Hanging cap (ivory) for the outdoor X Plus dome cameras","65.5","CAD","Cameras","active"
"SBP-180CMS","Swivel based Ceiling Mount (base), compatible with SBP-C15P, SBP-150CMP/300CMP/900CMP","222.7","CAD","Recorder accessories","active"
"SBP-180CMB","Ceiling mount base (with conduit holes) compatible with SBP-C15P, SBP-150CMP/300CMP/900CMP","170.3","CAD","Recorder accessories","active"
"SBP-180HMW1","Hanging cap compatible with:  XNV-8082R / 8093R / 9082R, XNV- 6083R / 8083R / 9083R, XNV-6123R / 6081 / 6081R / 6081Z / 6081RE / 8081RE / 8081R / 8081Z, PNV-A9081R / A6081R / A9081RLP / PNV-A6081R-E1T / PNV-A6081R-E2T, XNV-6083RZ / 8083RZ / 9083RZ, white color.","65.5","CAD","Access","active"
"SBC-170C","Silver Skin Cover for TNV-8011C","45.85","CAD","Access","active"
"SBC-170CB","Black Skin Cover for TNV-8011C","45.85","CAD","Access","active"
"SBC-170CW","White Skin Cover for TNV-8011C","45.85","CAD","Access","active"
"SBC-160B","Black skin cover for indoor X-Plus series domes XND-6081REV / 6081RV / 6081V / 6081VZ / 8081REV / 8081RV / 8081VZ / 9082RV / 8082RV / 6083RV / 8083RV / 8093RV / 9083RV, PND-A9081RV, PND-A6081RV.  QTY of 3","65.5","CAD","Cameras","active"
"SBC-200B","Black Skin Cover for PNM-C16013RVQ Pack of 3","65.5","CAD","Access","active"
"SBC-180B","Black skin cover for outdoor X-Plus series domes XNV-6081 / 6081R / 6081RE / 6081Z / 8081R / 8081RE / 8081Z / 9082R / 8082R / 6083R / 8083R / 8093R / 903R. QTY of 3","65.5","CAD","Cameras","active"
"SBV-160WC","Weather cap for the following outdoor domes: PNV-9080R, XND-6085 / 6085V / 6080 / 6080R / 6085 / 6120 / 6120R / 8080R / L6080 / L6080R","39.3","CAD","Cameras","active"
"SBV-120WCW","Weather cap for the following outdoor domes: QNV- 6012R / 6022R / 6032R / 8010R / 8020R / 8030R / 7012R / 7022R / 7032R, ANV-L6012R / L7012R, LNV- 6010R / 6012R / 6020R / 6022R / 6030R / 6032R, white color.","39.3","CAD","Cameras","active"
"SBV-121WCW","Weather Cap compatible with QNV-C8013R/C8023R","39.3","CAD","Access","active"
"SBV-140WCBW","Weather Cap compatible with TNV-C8011RW","39.3","CAD","Access","active"
